IssueKey,CommitId,CommitDate,SelectionStrategy,ParentCount,IsMerge,IssueInSubject,ProductionJavaFiles,ProductionJavaPaths,Subject
STORM-2850,7cdde90d703c61a7908ffc038a86a7ec60509ff5,2017-12-08T12:44:44+01:00,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/ManualPartitionSubscription.java,STORM-2850: Make ManualPartitionSubscription call  rebalance listener on revoke hook before assigning new partitions to the consumer
STORM-2850,c71f4c351511b8683b7b28528259774a7f11c3de,2017-12-08T12:44:44+01:00,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/subscription/ManualPartitionSubscription.java,STORM-2850: Make ManualPartitionSubscription call  rebalance listener on revoke hook before assigning new partitions to the consumer
STORM-2851,8e42652ef40aede81c05c6e8a83da11889f9f54b,2017-12-10T19:22:14+01:00,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java,STORM-2851: Fix ConcurrentModificationException in doSeekRetriablePartitions
STORM-2851,9913d81e705a69ac329c0565b99106eb96f7d4c0,2017-12-10T19:22:14+01:00,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java,STORM-2851: Fix ConcurrentModificationException in doSeekRetriablePartitions
STORM-2853,a5540d79fa8b3b6f625308972fe922786680b833,2018-02-01T09:46:52+09:00,NON_MERGE,1,false,true,3,storm-client/src/jvm/org/apache/storm/executor/Executor.java | storm-client/src/jvm/org/apache/storm/executor/bolt/BoltExecutor.java | storm-client/src/jvm/org/apache/storm/executor/spout/SpoutExecutor.java,STORM-2853 Initialize tick tuple after initializing spouts/bolts
STORM-2859,8aae491b6b1e2be2a085f61d45d5d915203eb0ee,2017-12-13T16:47:31+01:00,NON_MERGE,1,false,true,5,storm-server/src/main/java/org/apache/storm/blobstore/BlobStoreUtils.java | storm-server/src/main/java/org/apache/storm/scheduler/resource/NormalizedResourceOffer.java | storm-server/src/main/java/org/apache/storm/scheduler/resource/NormalizedResourceRequest.java | storm-server/src/main/java/org/apache/storm/scheduler/resource/NormalizedResources.java | storm-server/src/main/java/org/apache/storm/scheduler/resource/strategies/scheduling/DefaultResourceAwareStrategy.java,STORM-2859: Fix a number of issues with NormalizedResources when resource totals are zero
STORM-2863,5fad1ad30785e3f25ce094ad06e39d29a4a914e7,2017-12-21T09:05:16-06:00,NON_MERGE,1,false,true,1,storm-server/src/main/java/org/apache/storm/scheduler/resource/NormalizedResources.java,STORM-2863: Reset NormalizedResources for tests
STORM-2869,7f8012ae6fdf9aed7f92577bab6258a63ec39e60,2017-12-26T20:55:30+01:00,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java,STORM-2869: Only discard outdated records when adjusting KafkaConsumer position during commit
STORM-2869,df5187e803d38f2cbb35ac9f1853ed7f2410ad0e,2017-12-26T20:55:30+01:00,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java,STORM-2869: Only discard outdated records when adjusting KafkaConsumer position during commit
STORM-2870,5a3cefbace63a593b31e0193656b46143e113f78,2017-12-27T11:52:19+09:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/metric/FileBasedEventLogger.java,STORM-2870 Properly shutdown ExecutorService in FileBasedEventLogger
STORM-2870,628a765d5e1a04a16d19720c229617a0ba2e4dd5,2017-12-27T11:52:19+09:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/metric/FileBasedEventLogger.java,STORM-2870 Properly shutdown ExecutorService in FileBasedEventLogger
STORM-2870,a894fe63a0814719634fab78783079bbcd121735,2017-12-27T11:52:19+09:00,NON_MERGE,1,false,true,1,storm-client/src/jvm/org/apache/storm/metric/FileBasedEventLogger.java,STORM-2870 Properly shutdown ExecutorService in FileBasedEventLogger
STORM-2870,d4cfb729ed72c121978476a8966e6413e31b38f1,2017-12-27T11:52:19+09:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/metric/FileBasedEventLogger.java,STORM-2870 Properly shutdown ExecutorService in FileBasedEventLogger
STORM-2873,33f543cf6211f8109d968bb27fecd40ae1f3a9d9,2018-02-01T23:35:54+09:00,FIRST_PARENT_MERGE,2,true,true,1,storm-core/src/jvm/org/apache/storm/Config.java,Merge branch 'storm2873-1.x-branch' of https://github.com/kishorvpatil/incubator-storm into STORM-2873-1.x-merge
STORM-2879,9655d0dc8c4f01e17edc3ff823cf7446dbc9930e,2018-01-03T15:31:38+08:00,NON_MERGE,1,false,true,1,storm-server/src/main/java/org/apache/storm/daemon/supervisor/Slot.java,fix STORM-2879
STORM-2879,501efb30a75916ca3edfb88d3a7bca21ae36c77e,2018-01-06T08:21:58+08:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/daemon/supervisor/Slot.java,fix STORM-2879
STORM-2879,6b939e80d7845f7288aa434469cb5768f30544d8,2018-01-06T08:21:58+08:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/daemon/supervisor/Slot.java,fix STORM-2879
STORM-2879,b80c2a86f4993959bd4bfafa19126610f031b23d,2018-01-06T08:21:58+08:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/daemon/supervisor/Slot.java,fix STORM-2879
STORM-2900,cce4a5b4d9dc9715ceb632adfa93540e81d22134,2018-01-18T09:13:38+05:30,NON_MERGE,1,false,true,1,external/storm-autocreds/src/main/java/org/apache/storm/common/AbstractHadoopNimbusPluginAutoCreds.java,STORM-2900 Always return non null collection for config keys in AbstractHadoopNimbusPluginAutoCreds.
STORM-2900,fc7c1ef5f9a20b631dea8a9d04c5244a61ead310,2018-01-18T09:16:28+05:30,NON_MERGE,1,false,true,1,external/storm-autocreds/src/main/java/org/apache/storm/common/AbstractAutoCreds.java,STORM-2900 Always return non null collection for config keys in AbstractAutoCreds.
STORM-2903,6292f51d66fe987b9316932046643f6d2f061209,2018-01-19T21:21:49+05:30,NON_MERGE,1,false,true,1,external/storm-autocreds/src/main/java/org/apache/storm/common/AbstractAutoCreds.java,STORM-2903: Fix possible NullPointerException in AbstractAutoCreds logs and doc cleanups
STORM-2903,a0437f73edd4df320f60e11929cb40aef5ea35ad,2018-01-19T23:40:37+05:30,NON_MERGE,1,false,true,1,external/storm-autocreds/src/main/java/org/apache/storm/common/AbstractHadoopAutoCreds.java,STORM-2903: Fix possible NullPointerException in AbstractHadoopAutoCreds and doc cleanups
STORM-2903,841586151e241beb87a42d55f5a7a500428b0c99,2018-01-22T15:40:10+05:30,NON_MERGE,1,false,true,1,external/storm-autocreds/src/main/java/org/apache/storm/common/AbstractHadoopAutoCreds.java,STORM-2903: (follow up) Log token identifier and username associated with token identifier
STORM-2903,05890efcf0a509f6fabd2e89c4027eaffd497d68,2018-01-22T15:48:08+05:30,NON_MERGE,1,false,true,1,external/storm-autocreds/src/main/java/org/apache/storm/common/AbstractAutoCreds.java,STORM-2903: (follow up) Log token identifier and username associated with token identifier
STORM-2906,12a03e3899b2c4c4377d2db26d95f8fbc22458f6,2018-01-23T13:34:22+09:00,NON_MERGE,1,false,true,1,external/storm-hbase/src/main/java/org/apache/storm/hbase/common/Utils.java,STORM-2906 Pick HBase delegation token properly while handling HBase auth via delegation token
STORM-2906,d291f39c9aa6e29184a2712797e956b42cae3293,2018-01-23T13:34:22+09:00,NON_MERGE,1,false,true,1,external/storm-hbase/src/main/java/org/apache/storm/hbase/common/Utils.java,STORM-2906 Pick HBase delegation token properly while handling HBase auth via delegation token
STORM-2906,609a4a78f2a762f784648a6a57af060abd089d7c,2018-01-24T14:40:15+09:00,NON_MERGE,1,false,true,1,external/storm-hbase/src/main/java/org/apache/storm/hbase/common/Utils.java,STORM-2906 Pick HBase delegation token properly while handling HBase auth via delegation token
STORM-2910,ed0548e8b61a8ea67007d906953406a264b15c99,2018-01-24T14:47:01-06:00,NON_MERGE,1,false,true,1,storm-server/src/main/java/org/apache/storm/LocalCluster.java,STORM-2910:  Override local nimbus client by default
STORM-2910,48c2fda867aa1d1123f6ba9c9f623ae80c9df280,2018-01-25T09:49:20-06:00,NON_MERGE,1,false,true,5,storm-server/src/main/java/org/apache/storm/daemon/supervisor/Container.java | storm-server/src/main/java/org/apache/storm/daemon/supervisor/OnlyLatestExecutor.java | storm-server/src/main/java/org/apache/storm/daemon/supervisor/ReadClusterState.java | storm-server/src/main/java/org/apache/storm/daemon/supervisor/Slot.java | storm-server/src/main/java/org/apache/storm/daemon/supervisor/Supervisor.java,STORM-2910: have metrics reported in the background
STORM-2911,1a5c6ccffd042e83764c337481a650f0711781d3,2018-02-25T15:32:21+01:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/org/apache/storm/kafka/SpoutConfig.java,STORM-2911 add serialVersionUID to storm-kafka SpoutConfig
STORM-2911,408e53174d3fc0f82a542f38ab0d49ca7c8992e4,2018-02-25T15:32:21+01:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/org/apache/storm/kafka/SpoutConfig.java,STORM-2911 add serialVersionUID to storm-kafka SpoutConfig
STORM-2911,82fcebe55e6fd6f4ed660d886a0d62be16f43efb,2018-02-25T15:32:21+01:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/org/apache/storm/kafka/SpoutConfig.java,STORM-2911 add serialVersionUID to storm-kafka SpoutConfig
STORM-2912,1b918e5764c67dfc6587c2fc64aae5d792f79a73,2018-01-25T15:56:53+09:00,NON_MERGE,1,false,true,1,storm-client/src/jvm/org/apache/storm/executor/Executor.java,STORM-2912 Revert optimization of sharing tick tuple
STORM-2913,03915f0aefa49c3115e9b66ec3f98b0914dc9433,2018-01-27T15:15:45+01:00,NON_MERGE,1,false,true,3,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutConfig.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/internal/CommitMetadataManager.java,STORM-2913: Add metadata to at-most-once and at-least-once commits
STORM-2913,e756889aa712aee22c216bc99ee17b972abf886d,2018-01-27T15:15:45+01:00,NON_MERGE,1,false,true,3,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutConfig.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/internal/CommitMetadataManager.java,STORM-2913: Add metadata to at-most-once and at-least-once commits
STORM-2932,2bd8a1a1dc1aff169ab61ce98f1893d4911d2795,2018-02-02T11:19:52-06:00,NON_MERGE,1,false,true,2,storm-client/src/jvm/org/apache/storm/Config.java | storm-client/src/jvm/org/apache/storm/grouping/LoadAwareShuffleGrouping.java,[STORM-2932] the naming of topology localityaware configs are confusing
STORM-2934,30d81a5d508a521ce6f850163d57d13228689f7c,2018-02-05T11:38:33-06:00,NON_MERGE,1,false,true,1,storm-server/src/main/java/org/apache/storm/DaemonConfig.java,STORM-2934 fix startup ClassNotFoundException when missing RocksDB jar
STORM-2940,b332503b113fa6cde6afa320c9c190e3aad5b4c3,2018-02-07T13:40:45-06:00,NON_MERGE,1,false,true,1,storm-client/src/jvm/org/apache/storm/grouping/LoadAwareShuffleGrouping.java,STORM-2940 dynamically set the CAPACITY value of LoadAwareShuffleGrouping
STORM-2941,d6d1d48a2f36ceb65be9a598b141baad18760489,2018-02-07T14:37:42-06:00,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java,STORM-2941: Fix checkstyle issues in KafkaSpout
STORM-2950,5e68cd91133d193be8dc10f6bf492765a9a99633,2018-02-14T15:04:15-06:00,NON_MERGE,1,false,true,1,storm-client/src/jvm/org/apache/storm/utils/TupleUtils.java,[STORM-2950] Making FieldsGrouper.chooseTasks be consistent with 1.x version line
STORM-2965,afc0ae52312aee670c396885514f76a606cc3dfb,2018-02-20T22:07:08+09:00,NON_MERGE,1,false,true,2,storm-client/src/jvm/org/apache/storm/utils/SimpleVersion.java | storm-client/src/jvm/org/apache/storm/utils/Utils.java,STORM-2965 Interpret wildcard in classpath correctly when reading config from classpath
STORM-2969,6f40bd7cbc0419240bcec7b8525ef7b7bf57cf3a,2018-02-21T15:31:32-06:00,NON_MERGE,1,false,true,1,storm-client/src/jvm/org/apache/storm/Config.java,[STORM-2969] remove @isDerivedFrom validation for topology.spout/bolt/backpressure.wait.strategy
STORM-2979,ce7c716fc55c9af792998c2b3d512018cdbd8bec,2018-04-07T18:13:12+02:00,NON_MERGE,1,false,true,1,storm-client/src/jvm/org/apache/storm/daemon/worker/WorkerState.java,fix STORM-2979
STORM-2983,5516f291a635243d7ab2d34a4d967bb6b218fc4f,2018-03-29T19:33:18-05:00,NON_MERGE,1,false,true,2,storm-client/src/jvm/org/apache/storm/daemon/worker/Worker.java | storm-client/src/jvm/org/apache/storm/daemon/worker/WorkerState.java,[STORM-2983] fix the issue that the inter-worker transfer thread is not spun up on some cases on RAS cluster
STORM-2986,6aa941bdb01e1cf710916c2d53c6839165c82a26,2018-03-05T17:50:11-06:00,NON_MERGE,1,false,true,1,storm-webapp/src/main/java/org/apache/storm/daemon/logviewer/LogviewerServer.java,[STORM-2986] create worker artifacts directory if not exists
STORM-2987,de6624569affd53f44ff3891d8678b00b074a4fe,2018-03-06T15:47:29-06:00,NON_MERGE,1,false,true,3,storm-client/src/jvm/org/apache/storm/cluster/PaceMakerStateStorage.java | storm-client/src/jvm/org/apache/storm/pacemaker/PacemakerClient.java | storm-client/src/jvm/org/apache/storm/pacemaker/PacemakerClientPool.java,[STORM-2987] PaceMakerStateStorage should deal with InterruptedException correctly
STORM-2988,c26e4ad6bb45c7fc3ff7fd9ec4f86df86c2e8c71,2018-05-07T17:31:01-04:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/org/apache/storm/metrics2/reporters/JmxStormReporter.java,STORM-2988 Error on initialization of server mk-worker
STORM-2988,34650ba6c5049f86901de8cecc82abbf2df6ff95,2018-05-07T20:42:23-04:00,NON_MERGE,1,false,true,1,storm-client/src/jvm/org/apache/storm/metrics2/reporters/JmxStormReporter.java,STORM-2988 Error on initialization of server mk-worker
STORM-2989,3a6f2043b840bfe647a48c04c93f460ebcb2688a,2018-03-07T09:03:44-06:00,NON_MERGE,1,false,true,1,storm-webapp/src/main/java/org/apache/storm/daemon/logviewer/utils/DirectoryCleaner.java,[STORM-2989] LogCleaner should preserve current worker.log.metrics
STORM-2993,85d7b73fc2c45dbf187c1f57256d796b64cf32ca,2018-03-12T11:53:50-07:00,NON_MERGE,1,false,true,1,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/AbstractHdfsBolt.java,STORM-2993: Storm HDFS bolt throws ClosedChannelException when Time rotation policy is used
STORM-2993,9bb2a509776e2ec655a368a5d0e604141986ac62,2018-03-12T11:53:50-07:00,NON_MERGE,1,false,true,1,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/AbstractHdfsBolt.java,STORM-2993: Storm HDFS bolt throws ClosedChannelException when Time rotation policy is used
STORM-2994,33961ac7b76589a1fc8ecb1d4559517f755bc7d5,2018-04-03T10:21:05+01:00,NON_MERGE,1,false,true,2,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutMessageId.java,STORM-2994: KafkaSpout consumes messages but doesn't commit offsets
STORM-2994,44b687a997c5ce0c26c103f019094361f3c38af1,2018-04-03T10:21:05+01:00,NON_MERGE,1,false,true,2,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutMessageId.java,STORM-2994: KafkaSpout consumes messages but doesn't commit offsets
STORM-2994,d8a37d8f4e1e4a5b42255d01f9743eed2a99424e,2018-04-03T10:21:05+01:00,NON_MERGE,1,false,true,2,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutMessageId.java,STORM-2994: KafkaSpout consumes messages but doesn't commit offsets
STORM-3012,7814f01f0697743c8168205aa2c800705844b4d4,2018-03-27T10:41:45-05:00,NON_MERGE,1,false,true,1,storm-client/src/jvm/org/apache/storm/pacemaker/PacemakerClient.java,[STORM-3012] Fix the issue that nimbus will crash if pacemaker is restarted
STORM-3013,528ab30b5c49dbeae37df4cb9a97c12ee8989c01,2018-03-30T19:12:01+02:00,NON_MERGE,1,false,true,2,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/metrics/KafkaOffsetMetric.java,"STORM-3013: Keep KafkaConsumer open when storm-kafka-client spout is deactivated, in order to keep metrics working"
STORM-3013,b7e19c7b238da2ab4e89c09db2a60f61ba3ccfe6,2018-03-30T19:12:01+02:00,NON_MERGE,1,false,true,2,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/metrics/KafkaOffsetMetric.java,"STORM-3013: Keep KafkaConsumer open when storm-kafka-client spout is deactivated, in order to keep metrics working"
STORM-3020,337aef8f1291aba0ab228f6e9e0800c19b8c5ceb,2018-04-03T14:58:14-05:00,NON_MERGE,1,false,true,3,storm-server/src/main/java/org/apache/storm/localizer/AsyncLocalizer.java | storm-server/src/main/java/org/apache/storm/localizer/LocalizedResource.java | storm-server/src/main/java/org/apache/storm/localizer/LocallyCachedBlob.java,STORM-3020: fix possible race condition in AsyncLocalizer
STORM-3021,f97347277ba2ad237c0d72ee80334fbf45bbe62f,2018-04-12T22:10:25-05:00,NON_MERGE,1,false,true,5,storm-client/src/jvm/org/apache/storm/Config.java | storm-client/src/jvm/org/apache/storm/daemon/worker/Worker.java | storm-client/src/jvm/org/apache/storm/daemon/worker/WorkerState.java | storm-server/src/main/java/org/apache/storm/DaemonConfig.java | storm-server/src/main/java/org/apache/storm/daemon/nimbus/Nimbus.java,[STORM-3021] Fix wrong usages of Config.TOPOLOGY_WORKERS on RAS cluster
STORM-3023,a50c2b145e6403447aa6d7e4b74b80e80171b5d9,2018-04-09T18:16:41-05:00,NON_MERGE,1,false,true,1,storm-client/src/jvm/org/apache/storm/stats/StatsUtil.java,"[STORM-3023] fix the issue that Storm UI not showing correct values for component CPU, Memory and Executors"
STORM-3028,285e287c063c6a12c79553c7a96c9878b0ba3884,2018-04-12T13:58:13+02:00,NON_MERGE,1,false,true,1,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/spout/HdfsSpout.java,STORM-3028 HdfsSpout: handle empty file in case of ackers
STORM-3028,e2e0dbedfa4ac542f2dcfe40248ccf52d6b4e05e,2018-04-12T13:58:13+02:00,NON_MERGE,1,false,true,1,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/spout/HdfsSpout.java,STORM-3028 HdfsSpout: handle empty file in case of ackers
STORM-3028,33824825850aeeabcd2e14202fe096867481b02e,2018-05-04T13:05:18+02:00,NON_MERGE,1,false,true,1,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/spout/HdfsSpout.java,STORM-3028 HdfsSpout: handle empty file in case of ackers
STORM-3028,473bf84a0caef26544b8c01aecd6fb139aa51110,2018-05-16T14:18:56+02:00,NON_MERGE,1,false,true,1,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/spout/HdfsSpout.java,STORM-3028 HdfsSpout: handle empty file in case of ackers
STORM-3035,c9a9cc1fcdbc9efc9635124f620c146e118fff92,2018-04-19T10:52:38-07:00,NON_MERGE,1,false,true,1,external/storm-jms/src/main/java/org/apache/storm/jms/spout/JmsSpout.java,STORM-3035: fix the issue in JmsSpout.ack when toCommit is empty
STORM-3042,4f110e3a0934f427573f81f1922562a6a1910e77,2018-05-21T10:30:51-05:00,NON_MERGE,1,false,true,7,storm-server/src/main/java/org/apache/storm/daemon/nimbus/Nimbus.java | storm-server/src/main/java/org/apache/storm/scheduler/TopologyDetails.java | storm-server/src/main/java/org/apache/storm/scheduler/resource/RAS_Node.java | storm-server/src/main/java/org/apache/storm/scheduler/resource/ResourceUtils.java | storm-server/src/main/java/org/apache/storm/scheduler/resource/normalization/NormalizedResourceOffer.java | storm-server/src/main/java/org/apache/storm/scheduler/resource/normalization/NormalizedResourceRequest.java | storm-server/src/main/java/org/apache/storm/scheduler/resource/normalization/NormalizedResources.java,STORM-3042 restore topology.acker.cpu.pcore.percent
STORM-3043,38028cfc53d36d00775d030dd311b0afa1ae4a29,2018-04-23T07:54:55Z,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/SimpleRecordTranslator.java,[STORM-3043] Fix NullPointerException when apply() returns null
STORM-3043,6b527dfc2b3ae7ba2c7e535e983fc8864f506133,2018-04-27T22:36:05Z,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/SimpleRecordTranslator.java,[STORM-3043] Fix NullPointerException when apply() returns null
STORM-3043,cfe11249da59182e09e7469baaaf665f2dcb3482,2018-04-27T22:36:05Z,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/SimpleRecordTranslator.java,[STORM-3043] Fix NullPointerException when apply() returns null
STORM-3046,0154216c9cb489b92ab86393fa1dd2fa5de56073,2018-04-28T13:01:44+02:00,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutEmitter.java,STORM-3046: Ensure KafkaTridentSpoutEmitter handles empty batches correctly when they occur at the beginning of the stream
STORM-3046,e63f5528bc2f807578560ec3f783f326e1aec2a0,2018-04-28T13:01:44+02:00,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutEmitter.java,STORM-3046: Ensure KafkaTridentSpoutEmitter handles empty batches correctly when they occur at the beginning of the stream
STORM-3047,f66a6d057fef1134e30b185055c6a61809bf356a,2018-04-28T14:31:11+02:00,NON_MERGE,1,false,true,5,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/OpaqueTridentEventHubEmitter.java | external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/trident/KafkaTridentSpoutEmitter.java | external/storm-kafka/src/jvm/org/apache/storm/kafka/trident/TridentKafkaEmitter.java | storm-core/src/jvm/org/apache/storm/trident/spout/IOpaquePartitionedTridentSpout.java | storm-core/src/jvm/org/apache/storm/trident/spout/OpaquePartitionedTridentSpoutExecutor.java,STORM-3047: Ensure Trident emitter refreshPartitions is only called with partitions assigned to the emitter
STORM-3048,3ad1937ab019eff9cb5c74fa6b51785dffd46529,2018-05-02T21:26:41+08:00,NON_MERGE,1,false,true,1,storm-server/src/main/java/org/apache/storm/scheduler/resource/strategies/scheduling/ConstraintSolverStrategy.java,STORM-3048 Fix a Potential NPE
STORM-3052,1117a37b01a1058897a34e11ff5156e465efb692,2018-04-30T10:13:25-05:00,NON_MERGE,1,false,true,2,storm-server/src/main/java/org/apache/storm/localizer/LocalizedResource.java | storm-server/src/main/java/org/apache/storm/utils/ServerUtils.java,STORM-3052: Allow for untar/unzip to work on older versions
STORM-3052,efad4cca2d7d461f5f8c08a0d7b51fabeb82d0af,2018-04-30T10:31:38-05:00,NON_MERGE,1,false,true,2,storm-core/src/jvm/org/apache/storm/localizer/Localizer.java | storm-core/src/jvm/org/apache/storm/utils/Utils.java,STORM-3052: Allow for blobs to be unzipped/untarred
STORM-3052,f61e5daf299d6c37c7ad65744d02556c94a16a4b,2018-04-30T10:31:38-05:00,NON_MERGE,1,false,true,2,storm-core/src/jvm/org/apache/storm/localizer/Localizer.java | storm-core/src/jvm/org/apache/storm/utils/Utils.java,STORM-3052: Allow for blobs to be unzipped/untarred
STORM-3053,99f47570750266c12d31eaa11ef912e92575b095,2018-05-21T14:52:58-05:00,NON_MERGE,1,false,true,2,storm-server/src/main/java/org/apache/storm/DaemonConfig.java | storm-server/src/main/java/org/apache/storm/daemon/nimbus/Nimbus.java,STORM-3053 prevent race deleting blobstores before topologies can be submitted
STORM-3055,aeb69dd13791ef238c9a3a2d2ef660106f7f21cd,2018-05-31T13:18:07-05:00,NON_MERGE,1,false,true,3,storm-core/src/jvm/org/apache/storm/messaging/IContext.java | storm-core/src/jvm/org/apache/storm/messaging/netty/Client.java | storm-core/src/jvm/org/apache/storm/messaging/netty/Context.java,Merge branch 'fix' of https://github.com/pczb/storm into STORM-3055-1.x
STORM-3059,3370b2d6495be770989c048a35cd3998e899bd60,2018-05-06T10:16:25+02:00,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java,STORM-3059: Fix NPE when the processing guarantee is not AT_LEAST_ONCE and the spout filters out a null tuple
STORM-3059,8f584f6b4b93999c7b98d79e7071e000c531b66c,2018-05-06T10:16:25+02:00,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java,STORM-3059: Fix NPE when the processing guarantee is not AT_LEAST_ONCE and the spout filters out a null tuple
STORM-3059,d70b475456e2d7cb83e80b45560f48b58dffd4d2,2018-05-06T10:16:25+02:00,NON_MERGE,1,false,true,1,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java,STORM-3059: Fix NPE when the processing guarantee is not AT_LEAST_ONCE and the spout filters out a null tuple
STORM-3065,d541e60bc41f9cbe3ba1469966bd9031ebaec207,2018-05-09T21:14:40+02:00,NON_MERGE,1,false,true,3,storm-client/src/jvm/org/apache/storm/zookeeper/ClientZookeeper.java | storm-server/src/main/java/org/apache/storm/testing/InProcessZookeeper.java | storm-server/src/main/java/org/apache/storm/zookeeper/Zookeeper.java,"STORM-3065: Reduce storm-server test fork count to 1, fix some test-specific NPEs"
STORM-3070,eae4dc216fc1cc858be929049d27254ad6ec0b8f,2018-05-11T19:50:48+02:00,NON_MERGE,1,false,true,1,storm-client/src/jvm/org/apache/storm/messaging/netty/MessageDecoder.java,"STORM-3070: Rewind buffer position if MessageDecoder encounters a BackpressureStatus message code, but the rest of the message hasn't been received yet"
STORM-3073,7ce2a3b615a8d6833800b3e9286c88547ed39201,2018-05-15T15:13:09+02:00,NON_MERGE,1,false,true,2,storm-client/src/jvm/org/apache/storm/executor/Executor.java | storm-client/src/jvm/org/apache/storm/executor/spout/SpoutExecutor.java,"STORM-3073: Uncap pendingEmits for bolt executors, and prevent LoadSpout from overflowing pendingEmits in spout executors"
STORM-3075,917be55a5bd6be8baa4811c6684897da949c3bb1,2018-05-15T15:06:53-05:00,NON_MERGE,1,false,true,1,storm-server/src/main/java/org/apache/storm/daemon/nimbus/Nimbus.java,STORM-3075 fix NPE
